timestamp,diet_style,expected_kcal,actual_kcal,expected_protein,actual_protein,expected_carbs,actual_actual_carbs,expected_fat,actual_fat,meals_count,correction_count
2025-12-28 13:49:50,,3285,3285,144.0,164.0,431.0,331.0,109.0,129.0,5,"VALIDATION FAILED: | Protein mismatch: 164.0 vs target 144.0 | Carbs mismatch: 331.0 vs target 431.0 | Fat mismatch: 129.0 vs target 109.0 |  | ACTIONABLE GUIDANCE: | → Decrease total protein by 20.0 (13.9%). | → Increase total carbs by 100.0 (23.2%). | → Decrease total fat by 20.0 (18.3%). |  | PER-MEAL TARGETS (machine-readable JSON follows): | { |   ""global"": { |     ""actual"": { |       ""calories"": 3285, |       ""protein"": 164.0, |       ""carbs"": 331.0, |       ""fat"": 129.0 |     }, |     ""target"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 431.0, |       ""fat"": 109.0 |     }, |     ""diffs"": { |       ""calories"": 0, |       ""protein"": -20.0, |       ""carbs"": 100.0, |       ""fat"": -20.0 |     } |   }, |   ""per_meal_targets"": [ |     { |       ""meal_index"": 0, |       ""meal_name"": ""Scrambled Eggs with Smoked Salmon and Whole Grain Toast"", |       ""type"": ""breakfast"", |       ""targets"": { |         ""calories"": 650.0, |         ""protein"": 28.5, |         ""carbs"": 45.6, |         ""fat"": 30.4 |       } |     }, |     { |       ""meal_index"": 1, |       ""meal_name"": ""Greek Yogurt with Mixed Nuts and Honey"", |       ""type"": ""morning_snack"", |       ""targets"": { |         ""calories"": 320.0, |         ""protein"": 15.8, |         ""carbs"": 32.6, |         ""fat"": 15.2 |       } |     }, |     { |       ""meal_index"": 2, |       ""meal_name"": ""Quinoa-Stuffed Bell Peppers with Turkey and Herbs"", |       ""type"": ""lunch"", |       ""targets"": { |         ""calories"": 820.0, |         ""protein"": 39.5, |         ""carbs"": 110.7, |         ""fat"": 23.7 |       } |     }, |     { |       ""meal_index"": 3, |       ""meal_name"": ""Hummus with Veggie Sticks and Whole Grain Crackers"", |       ""type"": ""afternoon_snack"", |       ""targets"": { |         ""calories"": 310.0, |         ""protein"": 10.5, |         ""carbs"": 45.6, |         ""fat"": 12.7 |       } |     }, |     { |       ""meal_index"": 4, |       ""meal_name"": ""Grilled Chicken with Sweet Potato Mash and Steamed Broccoli"", |       ""type"": ""dinner"", |       ""targets"": { |         ""calories"": 1185.0, |         ""protein"": 49.7, |         ""carbs"": 196.5, |         ""fat"": 27.0 |       } |     } |   ] | }"
2025-12-28 13:50:01,,3285,3285,144.0,144.0,431.0,431.0,109.0,109.0,5,OK
2025-12-28 13:53:46,,3285,3285,144.0,182.0,431.0,331.0,109.0,129.0,5,"VALIDATION FAILED: | Protein mismatch: 182.0 vs target 144.0 | Carbs mismatch: 331.0 vs target 431.0 | Fat mismatch: 129.0 vs target 109.0 |  | ACTIONABLE GUIDANCE: | → Decrease total protein by 38.0 (26.4%). | → Increase total carbs by 100.0 (23.2%). | → Decrease total fat by 20.0 (18.3%). |  | PER-MEAL TARGETS (machine-readable JSON follows): | { |   ""global"": { |     ""actual"": { |       ""calories"": 3285, |       ""protein"": 182.0, |       ""carbs"": 331.0, |       ""fat"": 129.0 |     }, |     ""target"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 431.0, |       ""fat"": 109.0 |     }, |     ""diffs"": { |       ""calories"": 0, |       ""protein"": -38.0, |       ""carbs"": 100.0, |       ""fat"": -20.0 |     } |   }, |   ""per_meal_targets"": [ |     { |       ""meal_index"": 0, |       ""meal_name"": ""Protein Pancakes with Berry Compote"", |       ""type"": ""breakfast"", |       ""targets"": { |         ""calories"": 650.0, |         ""protein"": 25.3, |         ""carbs"": 101.6, |         ""fat"": 15.2 |       } |     }, |     { |       ""meal_index"": 1, |       ""meal_name"": ""Tuna and White Bean Salad with Lemon Vinaigrette"", |       ""type"": ""morning_snack"", |       ""targets"": { |         ""calories"": 315.0, |         ""protein"": 17.4, |         ""carbs"": 36.5, |         ""fat"": 10.1 |       } |     }, |     { |       ""meal_index"": 2, |       ""meal_name"": ""Beef and Quinoa Power Bowl with Roasted Vegetables"", |       ""type"": ""lunch"", |       ""targets"": { |         ""calories"": 920.0, |         ""protein"": 39.6, |         ""carbs"": 110.7, |         ""fat"": 32.1 |       } |     }, |     { |       ""meal_index"": 3, |       ""meal_name"": ""Greek Yogurt with Nuts and Honey"", |       ""type"": ""afternoon_snack"", |       ""targets"": { |         ""calories"": 280.0, |         ""protein"": 14.2, |         ""carbs"": 26.0, |         ""fat"": 11.8 |       } |     }, |     { |       ""meal_index"": 4, |       ""meal_name"": ""Herb-Crusted Salmon with Wild Rice and Steamed Broccoli"", |       ""type"": ""dinner"", |       ""targets"": { |         ""calories"": 1120.0, |         ""protein"": 47.5, |         ""carbs"": 156.2, |         ""fat"": 39.8 |       } |     } |   ] | }"
2025-12-28 13:53:58,,3285,3285,144.0,144.0,431.0,431.0,109.0,109.0,5,OK
2025-12-28 13:56:43,,3285,3285,144.0,152.0,431.0,431.0,109.0,121.0,5,"VALIDATION FAILED: | Protein mismatch: 152.0 vs target 144.0 | Fat mismatch: 121.0 vs target 109.0 |  | ACTIONABLE GUIDANCE: | → Decrease total protein by 8.0 (5.6%). | → Decrease total fat by 12.0 (11.0%). |  | PER-MEAL TARGETS (machine-readable JSON follows): | { |   ""global"": { |     ""actual"": { |       ""calories"": 3285, |       ""protein"": 152.0, |       ""carbs"": 431.0, |       ""fat"": 121.0 |     }, |     ""target"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 431.0, |       ""fat"": 109.0 |     }, |     ""diffs"": { |       ""calories"": 0, |       ""protein"": -8.0, |       ""carbs"": 0.0, |       ""fat"": -12.0 |     } |   }, |   ""per_meal_targets"": [ |     { |       ""meal_index"": 0, |       ""meal_name"": ""Greek Yogurt Parfait with Granola and Berries"", |       ""type"": ""breakfast"", |       ""targets"": { |         ""calories"": 485.0, |         ""protein"": 20.8, |         ""carbs"": 55.0, |         ""fat"": 16.2 |       } |     }, |     { |       ""meal_index"": 1, |       ""meal_name"": ""Hummus with Veggie Sticks and Whole Grain Crackers"", |       ""type"": ""morning_snack"", |       ""targets"": { |         ""calories"": 270.0, |         ""protein"": 8.5, |         ""carbs"": 35.0, |         ""fat"": 10.8 |       } |     }, |     { |       ""meal_index"": 2, |       ""meal_name"": ""Beef and Black Bean Chili with Avocado"", |       ""type"": ""lunch"", |       ""targets"": { |         ""calories"": 720.0, |         ""protein"": 39.8, |         ""carbs"": 68.0, |         ""fat"": 28.8 |       } |     }, |     { |       ""meal_index"": 3, |       ""meal_name"": ""Protein-Packed Trail Mix with Seeds and Dried Fruit"", |       ""type"": ""afternoon_snack"", |       ""targets"": { |         ""calories"": 310.0, |         ""protein"": 9.5, |         ""carbs"": 32.0, |         ""fat"": 16.2 |       } |     }, |     { |       ""meal_index"": 4, |       ""meal_name"": ""Herb-Crusted Salmon with Wild Rice Pilaf and Roasted Brussels Sprouts"", |       ""type"": ""dinner"", |       ""targets"": { |         ""calories"": 1500.0, |         ""protein"": 65.4, |         ""carbs"": 241.0, |         ""fat"": 37.0 |       } |     } |   ] | }"
2025-12-28 13:56:53,,3285,3285,144.0,144.0,431.0,431.0,109.0,109.0,5,OK
2025-12-28 13:59:11,,3285,3285,144.0,141.0,431.0,331.0,109.0,135.0,5,"VALIDATION FAILED: | Protein mismatch: 141.0 vs target 144.0 | Carbs mismatch: 331.0 vs target 431.0 | Fat mismatch: 135.0 vs target 109.0 |  | ACTIONABLE GUIDANCE: | → Increase total protein by 3.0 (2.1%). | → Increase total carbs by 100.0 (23.2%). | → Decrease total fat by 26.0 (23.9%). |  | PER-MEAL TARGETS (machine-readable JSON follows): | { |   ""global"": { |     ""actual"": { |       ""calories"": 3285, |       ""protein"": 141.0, |       ""carbs"": 331.0, |       ""fat"": 135.0 |     }, |     ""target"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 431.0, |       ""fat"": 109.0 |     }, |     ""diffs"": { |       ""calories"": 0, |       ""protein"": 3.0, |       ""carbs"": 100.0, |       ""fat"": -26.0 |     } |   }, |   ""per_meal_targets"": [ |     { |       ""meal_index"": 0, |       ""meal_name"": ""Scrambled Tofu with Roasted Vegetables and Quinoa"", |       ""type"": ""breakfast"", |       ""targets"": { |         ""calories"": 650.0, |         ""protein"": 29.1, |         ""carbs"": 80.7, |         ""fat"": 23.4 |       } |     }, |     { |       ""meal_index"": 1, |       ""meal_name"": ""Apple and Almond Butter Rice Cake Snack"", |       ""type"": ""morning_snack"", |       ""targets"": { |         ""calories"": 230.0, |         ""protein"": 5.1, |         ""carbs"": 41.7, |         ""fat"": 7.7 |       } |     }, |     { |       ""meal_index"": 2, |       ""meal_name"": ""Mediterranean Chickpea and Bulgur Bowl with Tahini Dressing"", |       ""type"": ""lunch"", |       ""targets"": { |         ""calories"": 840.0, |         ""protein"": 30.6, |         ""carbs"": 136.7, |         ""fat"": 25.8 |       } |     }, |     { |       ""meal_index"": 3, |       ""meal_name"": ""Greek Yogurt with Mixed Nuts and Berries"", |       ""type"": ""afternoon_snack"", |       ""targets"": { |         ""calories"": 285.0, |         ""protein"": 18.4, |         ""carbs"": 28.6, |         ""fat"": 12.1 |       } |     }, |     { |       ""meal_index"": 4, |       ""meal_name"": ""Herb-Crusted Cod with Mashed Sweet Potato and Steamed Broccoli"", |       ""type"": ""dinner"", |       ""targets"": { |         ""calories"": 1280.0, |         ""protein"": 60.8, |         ""carbs"": 143.3, |         ""fat"": 40.0 |       } |     } |   ] | }"
2025-12-28 13:59:23,,3285,3285,144.0,144.0,431.0,431.00000000000006,109.0,109.0,5,OK
2025-12-28 14:01:57,,3285,3285,144.0,119.0,431.0,391.0,109.0,134.0,5,"VALIDATION FAILED: | Protein mismatch: 119.0 vs target 144.0 | Carbs mismatch: 391.0 vs target 431.0 | Fat mismatch: 134.0 vs target 109.0 |  | ACTIONABLE GUIDANCE: | → Increase total protein by 25.0 (17.4%). | → Increase total carbs by 40.0 (9.3%). | → Decrease total fat by 25.0 (22.9%). |  | PER-MEAL TARGETS (machine-readable JSON follows): | { |   ""global"": { |     ""actual"": { |       ""calories"": 3285, |       ""protein"": 119.0, |       ""carbs"": 391.0, |       ""fat"": 134.0 |     }, |     ""target"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 431.0, |       ""fat"": 109.0 |     }, |     ""diffs"": { |       ""calories"": 0, |       ""protein"": 25.0, |       ""carbs"": 40.0, |       ""fat"": -25.0 |     } |   }, |   ""per_meal_targets"": [ |     { |       ""meal_index"": 0, |       ""meal_name"": ""Mediterranean Breakfast Bowl with Eggs and Olives"", |       ""type"": ""breakfast"", |       ""targets"": { |         ""calories"": 675.0, |         ""protein"": 34.5, |         ""carbs"": 68.3, |         ""fat"": 27.7 |       } |     }, |     { |       ""meal_index"": 1, |       ""meal_name"": ""Tropical Mango and Coconut Chia Pudding"", |       ""type"": ""morning_snack"", |       ""targets"": { |         ""calories"": 325.0, |         ""protein"": 9.7, |         ""carbs"": 46.3, |         ""fat"": 12.2 |       } |     }, |     { |       ""meal_index"": 2, |       ""meal_name"": ""Spiced Chickpea and Sweet Potato Buddha Bowl"", |       ""type"": ""lunch"", |       ""targets"": { |         ""calories"": 985.0, |         ""protein"": 38.7, |         ""carbs"": 148.8, |         ""fat"": 26.0 |       } |     }, |     { |       ""meal_index"": 3, |       ""meal_name"": ""Apple and Walnut Energy Bites"", |       ""type"": ""afternoon_snack"", |       ""targets"": { |         ""calories"": 320.0, |         ""protein"": 8.5, |         ""carbs"": 49.6, |         ""fat"": 11.4 |       } |     }, |     { |       ""meal_index"": 4, |       ""meal_name"": ""Herb-Crusted Salmon with Wild Rice and Roasted Vegetables"", |       ""type"": ""dinner"", |       ""targets"": { |         ""calories"": 980.0, |         ""protein"": 52.6, |         ""carbs"": 118.0, |         ""fat"": 31.7 |       } |     } |   ] | }"
2025-12-28 14:02:11,,3285,3285,144.0,144.0,431.0,431.0,109.0,109.00000000000001,5,OK
2025-12-28 14:08:03,,3285,3785,144.0,179.0,431.0,431.0,109.0,129.0,5,"VALIDATION FAILED: | Calories mismatch: 3785 vs target 3285 | Protein mismatch: 179.0 vs target 144.0 | Fat mismatch: 129.0 vs target 109.0 |  | ACTIONABLE GUIDANCE: | → Decrease total calories by 500.0 (15.2%). | → Decrease total protein by 35.0 (24.3%). | → Decrease total fat by 20.0 (18.3%). |  | PER-MEAL TARGETS (machine-readable JSON follows): | { |   ""global"": { |     ""actual"": { |       ""calories"": 3785, |       ""protein"": 179.0, |       ""carbs"": 431.0, |       ""fat"": 129.0 |     }, |     ""target"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 431.0, |       ""fat"": 109.0 |     }, |     ""diffs"": { |       ""calories"": -500, |       ""protein"": -35.0, |       ""carbs"": 0.0, |       ""fat"": -20.0 |     } |   }, |   ""per_meal_targets"": [ |     { |       ""meal_index"": 0, |       ""meal_name"": ""Mediterranean Tuna Quinoa Bowl"", |       ""type"": ""breakfast"", |       ""targets"": { |         ""calories"": 590.2, |         ""protein"": 26.1, |         ""carbs"": 72.0, |         ""fat"": 22.0 |       } |     }, |     { |       ""meal_index"": 1, |       ""meal_name"": ""Apple and Almond Butter Protein Shake"", |       ""type"": ""morning_snack"", |       ""targets"": { |         ""calories"": 364.5, |         ""protein"": 20.1, |         ""carbs"": 35.0, |         ""fat"": 15.2 |       } |     }, |     { |       ""meal_index"": 2, |       ""meal_name"": ""Beef and Black Bean Power Bowl"", |       ""type"": ""lunch"", |       ""targets"": { |         ""calories"": 772.4, |         ""protein"": 38.6, |         ""carbs"": 95.0, |         ""fat"": 27.0 |       } |     }, |     { |       ""meal_index"": 3, |       ""meal_name"": ""Trail Mix with Dried Fruit and Seeds"", |       ""type"": ""afternoon_snack"", |       ""targets"": { |         ""calories"": 325.5, |         ""protein"": 9.7, |         ""carbs"": 32.0, |         ""fat"": 18.6 |       } |     }, |     { |       ""meal_index"": 4, |       ""meal_name"": ""Herb-Crusted Pork Tenderloin with Mashed Sweet Potatoes and Steamed Broccoli"", |       ""type"": ""dinner"", |       ""targets"": { |         ""calories"": 1232.4, |         ""protein"": 49.5, |         ""carbs"": 197.0, |         ""fat"": 26.2 |       } |     } |   ] | }"
2025-12-28 14:08:19,,3285,3285,144.0,144.0,431.0,431.0,109.0,109.00000000000001,5,OK
2025-12-28 14:13:00,,3285,3285,144.0,144.0,431.0,291.0,109.0,169.0,5,"VALIDATION FAILED: | Carbs mismatch: 291.0 vs target 431.0 | Fat mismatch: 169.0 vs target 109.0 |  | ACTIONABLE GUIDANCE: | → Increase total carbs by 140.0 (32.5%). | → Decrease total fat by 60.0 (55.0%). |  | PER-MEAL TARGETS (machine-readable JSON follows): | { |   ""global"": { |     ""actual"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 291.0, |       ""fat"": 169.0 |     }, |     ""target"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 431.0, |       ""fat"": 109.0 |     }, |     ""diffs"": { |       ""calories"": 0, |       ""protein"": 0.0, |       ""carbs"": 140.0, |       ""fat"": -60.0 |     } |   }, |   ""per_meal_targets"": [ |     { |       ""meal_index"": 0, |       ""meal_name"": ""Mushroom and Spinach Omelette with Whole Grain Toast"", |       ""type"": ""breakfast"", |       ""targets"": { |         ""calories"": 540.0, |         ""protein"": 28.0, |         ""carbs"": 47.4, |         ""fat"": 21.9 |       } |     }, |     { |       ""meal_index"": 1, |       ""meal_name"": ""Tropical Mango and Coconut Chia Pudding"", |       ""type"": ""morning_snack"", |       ""targets"": { |         ""calories"": 310.0, |         ""protein"": 8.0, |         ""carbs"": 53.3, |         ""fat"": 10.3 |       } |     }, |     { |       ""meal_index"": 2, |       ""meal_name"": ""Mediterranean Turkey and Quinoa Power Bowl"", |       ""type"": ""lunch"", |       ""targets"": { |         ""calories"": 890.0, |         ""protein"": 52.0, |         ""carbs"": 121.5, |         ""fat"": 24.5 |       } |     }, |     { |       ""meal_index"": 3, |       ""meal_name"": ""Hummus with Veggie Sticks and Whole Grain Crackers"", |       ""type"": ""afternoon_snack"", |       ""targets"": { |         ""calories"": 320.0, |         ""protein"": 12.0, |         ""carbs"": 53.3, |         ""fat"": 9.0 |       } |     }, |     { |       ""meal_index"": 4, |       ""meal_name"": ""Herb-Crusted Salmon with Wild Rice Pilaf and Roasted Brussels Sprouts"", |       ""type"": ""dinner"", |       ""targets"": { |         ""calories"": 1225.0, |         ""protein"": 44.0, |         ""carbs"": 155.5, |         ""fat"": 43.3 |       } |     } |   ] | }"
2025-12-28 14:13:16,,3285,3285,144.0,144.0,431.0,431.0,109.0,109.0,5,OK
2025-12-28 14:46:14,,3285,3285,144.0,164.10000000000002,431.0,425.6,109.0,129.0,5,"VALIDATION FAILED: | Protein mismatch: 164.10000000000002 vs target 144.0 | Carbs mismatch: 425.6 vs target 431.0 | Fat mismatch: 129.0 vs target 109.0 |  | ACTIONABLE GUIDANCE: | → Decrease total protein by 20.1 (14.0%). | → Increase total carbs by 5.4 (1.3%). | → Decrease total fat by 20.0 (18.3%). |  | PER-MEAL TARGETS (machine-readable JSON follows): | { |   ""global"": { |     ""actual"": { |       ""calories"": 3285, |       ""protein"": 164.10000000000002, |       ""carbs"": 425.6, |       ""fat"": 129.0 |     }, |     ""target"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 431.0, |       ""fat"": 109.0 |     }, |     ""diffs"": { |       ""calories"": 0, |       ""protein"": -20.100000000000023, |       ""carbs"": 5.399999999999977, |       ""fat"": -20.0 |     } |   }, |   ""per_meal_targets"": [ |     { |       ""meal_index"": 0, |       ""meal_name"": ""Mango Coconut Chia Pudding with Almond Crunch"", |       ""type"": ""breakfast"", |       ""targets"": { |         ""calories"": 575.0, |         ""protein"": 16.2, |         ""carbs"": 63.1, |         ""fat"": 24.7 |       } |     }, |     { |       ""meal_index"": 1, |       ""meal_name"": ""Tuna and White Bean Mediterranean Wrap"", |       ""type"": ""morning_snack"", |       ""targets"": { |         ""calories"": 410.0, |         ""protein"": 19.9, |         ""carbs"": 36.9, |         ""fat"": 16.0 |       } |     }, |     { |       ""meal_index"": 2, |       ""meal_name"": ""Spicy Peanut Tofu Stir Fry with Brown Rice"", |       ""type"": ""lunch"", |       ""targets"": { |         ""calories"": 890.0, |         ""protein"": 31.2, |         ""carbs"": 104.1, |         ""fat"": 31.0 |       } |     }, |     { |       ""meal_index"": 3, |       ""meal_name"": ""Greek Yogurt Berry Parfait with Granola and Honey"", |       ""type"": ""afternoon_snack"", |       ""targets"": { |         ""calories"": 385.0, |         ""protein"": 17.9, |         ""carbs"": 49.3, |         ""fat"": 10.6 |       } |     }, |     { |       ""meal_index"": 4, |       ""meal_name"": ""Herb-Crusted Pork Tenderloin with Garlic Mashed Potatoes and Roasted Asparagus"", |       ""type"": ""dinner"", |       ""targets"": { |         ""calories"": 1025.0, |         ""protein"": 58.8, |         ""carbs"": 177.6, |         ""fat"": 26.7 |       } |     } |   ] | }"
2025-12-28 14:46:27,,3285,3285,144.0,144.0,431.0,431.0,109.0,109.0,5,OK
2025-12-28 14:47:43,,3285,3285,144.0,134.0,431.0,391.0,109.0,109.0,5,"VALIDATION FAILED: | Protein mismatch: 134.0 vs target 144.0 | Carbs mismatch: 391.0 vs target 431.0 |  | ACTIONABLE GUIDANCE: | → Increase total protein by 10.0 (6.9%). | → Increase total carbs by 40.0 (9.3%). |  | PER-MEAL TARGETS (machine-readable JSON follows): | { |   ""global"": { |     ""actual"": { |       ""calories"": 3285, |       ""protein"": 134.0, |       ""carbs"": 391.0, |       ""fat"": 109.0 |     }, |     ""target"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 431.0, |       ""fat"": 109.0 |     }, |     ""diffs"": { |       ""calories"": 0, |       ""protein"": 10.0, |       ""carbs"": 40.0, |       ""fat"": 0.0 |     } |   }, |   ""per_meal_targets"": [ |     { |       ""meal_index"": 0, |       ""meal_name"": ""Muesli Bowl with Greek Yogurt and Mixed Berries"", |       ""type"": ""breakfast"", |       ""targets"": { |         ""calories"": 650.0, |         ""protein"": 30.1, |         ""carbs"": 93.7, |         ""fat"": 18.0 |       } |     }, |     { |       ""meal_index"": 1, |       ""meal_name"": ""Apple and Walnut Energy Bites"", |       ""type"": ""morning_snack"", |       ""targets"": { |         ""calories"": 290.0, |         ""protein"": 6.4, |         ""carbs"": 44.1, |         ""fat"": 12.0 |       } |     }, |     { |       ""meal_index"": 2, |       ""meal_name"": ""Beef and Mushroom Stir Fry with Brown Rice"", |       ""type"": ""lunch"", |       ""targets"": { |         ""calories"": 820.0, |         ""protein"": 45.1, |         ""carbs"": 86.0, |         ""fat"": 32.0 |       } |     }, |     { |       ""meal_index"": 3, |       ""meal_name"": ""Greek Yogurt with Mixed Berries and Almonds"", |       ""type"": ""afternoon_snack"", |       ""targets"": { |         ""calories"": 275.0, |         ""protein"": 19.3, |         ""carbs"": 24.3, |         ""fat"": 12.0 |       } |     }, |     { |       ""meal_index"": 4, |       ""meal_name"": ""Herb-Crusted Salmon with Wild Rice Pilaf and Roasted Brussels Sprouts"", |       ""type"": ""dinner"", |       ""targets"": { |         ""calories"": 1250.0, |         ""protein"": 43.1, |         ""carbs"": 182.9, |         ""fat"": 35.0 |       } |     } |   ] | }"
2025-12-28 14:47:56,,3285,3285,144.0,144.0,431.0,431.0,109.0,109.0,5,OK
2025-12-28 14:57:40,,3285,3285,144.0,144.0,431.0,331.0,109.0,149.0,5,"VALIDATION FAILED: | Carbs mismatch: 331.0 vs target 431.0 | Fat mismatch: 149.0 vs target 109.0 |  | ACTIONABLE GUIDANCE: | → Increase total carbs by 100.0 (23.2%). | → Decrease total fat by 40.0 (36.7%). |  | PER-MEAL TARGETS (machine-readable JSON follows): | { |   ""global"": { |     ""actual"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 331.0, |       ""fat"": 149.0 |     }, |     ""target"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 431.0, |       ""fat"": 109.0 |     }, |     ""diffs"": { |       ""calories"": 0, |       ""protein"": 0.0, |       ""carbs"": 100.0, |       ""fat"": -40.0 |     } |   }, |   ""per_meal_targets"": [ |     { |       ""meal_index"": 0, |       ""meal_name"": ""Greek Yogurt Bowl with Granola and Mixed Berries"", |       ""type"": ""breakfast"", |       ""targets"": { |         ""calories"": 485.0, |         ""protein"": 22.0, |         ""carbs"": 75.5, |         ""fat"": 11.7 |       } |     }, |     { |       ""meal_index"": 1, |       ""meal_name"": ""Tuna and Avocado Stuffed Sweet Potato"", |       ""type"": ""morning_snack"", |       ""targets"": { |         ""calories"": 310.0, |         ""protein"": 14.0, |         ""carbs"": 41.7, |         ""fat"": 11.0 |       } |     }, |     { |       ""meal_index"": 2, |       ""meal_name"": ""Mediterranean Quinoa Power Bowl with Grilled Chicken"", |       ""type"": ""lunch"", |       ""targets"": { |         ""calories"": 780.0, |         ""protein"": 42.0, |         ""carbs"": 101.6, |         ""fat"": 23.4 |       } |     }, |     { |       ""meal_index"": 3, |       ""meal_name"": ""Protein-Packed Trail Mix with Seeds and Dried Fruit"", |       ""type"": ""afternoon_snack"", |       ""targets"": { |         ""calories"": 320.0, |         ""protein"": 10.0, |         ""carbs"": 41.7, |         ""fat"": 13.2 |       } |     }, |     { |       ""meal_index"": 4, |       ""meal_name"": ""Herb-Crusted Salmon with Wild Rice Pilaf and Roasted Vegetables"", |       ""type"": ""dinner"", |       ""targets"": { |         ""calories"": 1390.0, |         ""protein"": 56.0, |         ""carbs"": 170.5, |         ""fat"": 49.7 |       } |     } |   ] | }"
2025-12-28 14:57:54,,3285,3285,144.0,144.0,431.0,431.0,109.0,109.0,5,OK
2025-12-28 15:08:22,,3285,3285,144.0,158.0,431.0,291.0,109.0,159.0,5,"VALIDATION FAILED: | Protein mismatch: 158.0 vs target 144.0 | Carbs mismatch: 291.0 vs target 431.0 | Fat mismatch: 159.0 vs target 109.0 |  | ACTIONABLE GUIDANCE: | → Decrease total protein by 14.0 (9.7%). | → Increase total carbs by 140.0 (32.5%). | → Decrease total fat by 50.0 (45.9%). |  | PER-MEAL TARGETS (machine-readable JSON follows): | { |   ""global"": { |     ""actual"": { |       ""calories"": 3285, |       ""protein"": 158.0, |       ""carbs"": 291.0, |       ""fat"": 159.0 |     }, |     ""target"": { |       ""calories"": 3285, |       ""protein"": 144.0, |       ""carbs"": 431.0, |       ""fat"": 109.0 |     }, |     ""diffs"": { |       ""calories"": 0, |       ""protein"": -14.0, |       ""carbs"": 140.0, |       ""fat"": -50.0 |     } |   }, |   ""per_meal_targets"": [ |     { |       ""meal_index"": 0, |       ""meal_name"": ""Scrambled Egg and Spinach Wrap with Feta"", |       ""type"": ""breakfast"", |       ""targets"": { |         ""calories"": 540.0, |         ""protein"": 23.7, |         ""carbs"": 47.4, |         ""fat"": 23.3 |       } |     }, |     { |       ""meal_index"": 1, |       ""meal_name"": ""Greek Yogurt with Mixed Nuts and Berries"", |       ""type"": ""morning_snack"", |       ""targets"": { |         ""calories"": 310.0, |         ""protein"": 16.4, |         ""carbs"": 38.5, |         ""fat"": 12.3 |       } |     }, |     { |       ""meal_index"": 2, |       ""meal_name"": ""Mediterranean Grilled Chicken Bowl with Farro and Roasted Vegetables"", |       ""type"": ""lunch"", |       ""targets"": { |         ""calories"": 890.0, |         ""protein"": 47.4, |         ""carbs"": 125.9, |         ""fat"": 26.1 |       } |     }, |     { |       ""meal_index"": 3, |       ""meal_name"": ""Hummus with Veggie Sticks and Whole Grain Crackers"", |       ""type"": ""afternoon_snack"", |       ""targets"": { |         ""calories"": 330.0, |         ""protein"": 10.9, |         ""carbs"": 62.2, |         ""fat"": 9.6 |       } |     }, |     { |       ""meal_index"": 4, |       ""meal_name"": ""Herb-Crusted Salmon with Mashed Sweet Potato and Steamed Broccoli"", |       ""type"": ""dinner"", |       ""targets"": { |         ""calories"": 1215.0, |         ""protein"": 45.6, |         ""carbs"": 157.0, |         ""fat"": 37.7 |       } |     } |   ] | }"
2025-12-28 15:08:34,,3285,3285,144.0,144.0,431.0,431.0,109.0,109.0,5,OK
